1115|11|6|9|8|5|19|10|2|65|753.04;
1116|14|19|20|20|14|24|12|2|53|561.81;
1117|9|16|5|12|6|4|20|22|61|868.44;
1118|1|20|7|4|9|6|22|23|19|163.29;
1119|15|14|9|3|19|8|13|8|51|634.99;
1120|8|11|13|13|15|24|9|17|79|657.36;
1121|15|21|4|0|1|12|18|11|56|673.75;
1122|17|5|0|17|3|17|18|0|46|590.1;
1123|19|20|6|23|11|16|7|1|45|365.65;
1124|2|1|1|19|11|3|22|22|65|762.58;
1125|23|15|14|1|17|8|3|20|61|799.07;
1126|20|15|1|14|17|4|8|0|27|251.29;
1127|24|2|10|18|21|0|7|5|69|1022.56;
1128|16|2|24|21|23|13|4|22|75|768.8;
1129|5|3|0|18|24|22|20|11|22|272;
1130|1|3|19|16|8|2|17|22|43|474.07;
1131|21|14|16|5|6|8|13|3|49|518.36;
1132|0|10|7|17|9|19|20|23|77|789.55;
1133|24|19|9|24|20|17|7|7|47|594.63;
1134|10|5|4|0|24|16|18|0|76|881.76;
1135|21|22|14|16|6|8|16|5|36|335.59;
1136|24|4|10|8|20|5|9|9|21|272.91;
1137|7|2|23|23|24|24|23|3|19|263.41;
1138|3|18|21|5|19|5|16|5|59|698.36;
1139|20|10|11|13|6|12|6|21|61|699.38;
1140|13|23|9|1|9|8|18|8|18|192.33;
1141|3|17|16|5|8|17|22|22|35|483.77;
1142|13|23|19|6|15|24|15|21|20|260.43;
1143|1|21|24|18|12|7|5|23|54|695.29;
1144|18|14|9|21|11|18|14|24|46|366.87;
1145|10|10|4|18|0|7|16|10|54|568.52;
1146|9|10|5|13|3|11|13|4|26|369.71;
1147|20|2|2|3|8|16|18|4|76|851.13;
1148|23|11|6|22|9|22|19|7|77|763.22;
1149|22|12|9|3|9|22|23|17|61|877.87;
1150|0|3|19|12|10|3|0|18|55|589.65;
1151|24|6|21|2|11|13|11|2|70|580.63;
1152|17|17|19|2|19|7|18|18|80|980.69;
1153|1|9|2|23|17|19|19|13|22|173.08;
1154|0|12|22|24|11|0|23|6|28|342.96;
1155|14|12|14|5|15|10|14|9|31|443.51;
1156|20|10|3|15|9|22|0|5|18|138.86;
1157|2|17|13|8|5|1|19|17|23|248.01;
1158|1|8|24|5|15|5|14|9|47|384.93;
1159|12|3|23|2|20|15|4|2|48|371.69;
1160|23|3|0|1|9|21|12|15|44|541.48;
1161|11|24|14|8|5|10|17|15|45|400.08;
1162|18|10|21|16|13|22|21|24|76|583.25;
1163|9|20|2|20|8|1|1|10|60|869.35;
1164|13|16|11|21|8|18|18|8|35|270.61;
1165|3|22|17|22|23|23|12|0|25|306.28;
1166|0|19|9|0|12|8|15|5|56|617.95;
1167|0|2|11|12|17|11|0|13|27|373.37;
1168|22|13|13|17|14|12|22|16|39|585.3;
1169|24|12|18|18|2|22|15|19|72|636.08;
1170|13|23|19|7|4|12|13|2|69|729.85;
1171|20|20|20|3|22|19|0|21|45|388.9;
1172|17|14|3|3|6|21|20|14|69|569.57;
1173|19|4|4|2|15|19|19|23|69|900.49;
1174|23|24|8|16|17|22|1|3|57|516.49;
1175|10|4|24|10|19|0|10|13|69|647.42;
1176|0|11|17|5|11|11|16|23|74|865.87;
1177|8|5|3|17|22|15|13|21|42|420.69;
1178|20|1|3|6|6|1|6|18|79|950.6;
1179|18|14|15|0|15|4|9|7|57|828.87;
1180|8|1|1|14|19|5|10|6|52|779.1;
1181|11|7|11|4|9|19|17|19|75|930.91;
1182|21|23|3|9|18|9|11|0|47|494.35;
1183|19|0|17|5|20|13|17|23|37|452.07;
1184|7|8|6|2|7|24|11|8|33|344.5;
1185|16|17|5|6|21|19|11|24|51|457.67;
1186|16|11|13|20|4|17|17|11|60|608.59;
1187|15|24|1|5|0|8|16|1|77|848.35;
1188|2|23|3|19|0|15|0|7|72|756.59;
1189|14|21|3|15|7|2|5|2|20|298.41;
1190|6|18|19|13|9|17|13|24|43|585.82;
1191|24|1|21|21|5|14|9|16|27|304.7;
1192|12|21|4|17|20|1|24|6|28|409.11;
1193|1|6|18|8|21|22|18|21|80|931.3;
1194|5|6|22|6|22|12|20|12|57|701.43;
1195|17|23|20|7|0|13|24|16|62|468.13;
1196|11|23|7|2|16|1|3|14|22|265.53;
1197|8|24|16|22|17|17|20|2|33|392.35;
1198|0|13|24|17|18|8|15|3|30|363.84;
1199|19|0|14|11|23|13|9|24|36|448.31;
1200|9|13|22|4|24|19|3|22|57|622.33;
1201|3|19|2|3|17|19|18|19|22|187.76;
1202|4|10|6|15|10|20|19|22|56|452.17;
1203|21|2|4|13|1|19|8|12|39|305.08;
1204|13|20|21|0|24|13|17|16|41|353.83;
1205|16|6|14|16|8|16|4|23|22|254.08;
1206|5|0|20|10|22|9|11|24|49|698.68;
1207|16|9|14|3|12|12|1|8|63|918.63;
1208|21|5|4|9|1|7|13|3|46|606.75;
1209|16|18|5|22|18|11|0|9|68|577.91;
1210|9|24|6|21|0|2|13|10|23|187.7;
1211|13|21|20|1|22|1|0|5|58|467.31;
1212|14|20|12|18|1|9|8|10|23|292.84;
1213|22|13|16|11|11|19|17|22|64|935.63;
1214|8|24|1|3|15|17|17|20|26|256.94;
1215|0|20|22|5|2|1|20|19|35|352.5;
1216|6|6|13|24|22|6|15|12|54|583.21;
1217|4|5|20|8|7|1|0|21|32|310.6;
1218|23|23|20|8|3|3|2|18|30|425.48;
1219|15|13|5|21|19|23|1|19|80|926.48;
1220|19|19|2|13|23|22|18|11|20|265.78;
1221|9|11|20|6|16|12|23|19|62|675.35;
1222|7|2|6|22|15|10|1|2|20|155.89;
1223|17|21|11|1|5|18|18|6|57|718.66;
1224|5|15|4|5|15|2|22|2|74|1065.22;
1225|3|10|14|12|4|22|19|7|71|1004.9;
1226|19|2|24|2|11|3|5|5|25|195.97;
1227|14|23|19|12|13|14|7|20|41|518.34;
1228|9|9|14|3|1|15|15|20|37|376.92;
1229|5|8|11|11|1|0|3|6|25|225.5;
1230|19|2|1|14|18|19|3|18|34|377.23;
1231|17|0|24|14|22|20|10|12|59|526.12;
1232|2|7|12|2|16|10|16|7|48|435.85;
1233|9|5|7|24|22|4|6|3|37|352.32;
1234|19|17|2|18|19|1|5|23|38|338.41;
1235|4|11|9|13|17|9|6|24|25|353.15;
1236|0|15|17|17|19|5|20|18|69|698.3;
1237|9|4|23|5|24|19|3|4|46|566.33;
1238|17|14|21|0|19|10|9|15|46|480.93;
1239|4|9|9|8|12|21|15|17|48|436.8;
1240|15|10|13|15|19|22|21|2|17|171.58;
1241|12|20|3|20|3|15|13|21|80|891.48;
1242|7|9|24|5|0|18|19|15|53|573.06;
1243|0|15|5|17|10|3|0|17|18|165.35;
1244|3|19|14|6|11|21|21|4|46|545.31;
1245|7|19|18|11|14|0|18|6|32|448.22;
1246|20|12|18|21|23|5|17|7|79|990.92;
1247|11|14|23|12|5|24|5|20|18|194.12;
1248|11|18|22|18|19|19|19|11|68|643.29;
1249|12|7|6|13|19|8|23|21|57|853.94;
1250|22|6|20|15|10|19|4|18|28|301.9;
1251|24|16|7|6|2|6|2|10|21|197.32;
1252|10|12|24|17|17|18|10|19|32|389.02;
1253|18|10|20|10|10|24|9|23|24|323.58;
1254|15|14|22|6|3|1|20|6|60|677.47;
1255|1|17|12|23|15|22|5|7|35|307.95;
1256|7|6|4|13|16|19|8|9|46|554.76;
1257|1|10|15|6|16|22|22|16|29|220.98;
1258|0|23|14|16|9|2|21|21|27|391.18;
1259|6|1|19|18|4|20|1|20|40|365.34;
1260|4|2|21|14|15|10|11|9|61|636.41;
1261|8|4|12|16|0|24|10|8|39|523.97;
1262|1|5|11|23|24|9|18|19|35|298.39;
1263|22|11|6|9|19|2|3|9|62|851.96;
1264|15|6|15|19|1|2|21|4|50|558.45;
1265|17|0|6|13|14|20|3|6|24|319.56;
1266|4|24|16|4|23|20|0|22|61|512.71;
1267|21|16|11|13|16|11|7|10|50|448.44;
1268|9|12|20|23|13|24|10|15|73|598.64;
1269|12|3|11|0|16|13|17|12|55|740.34;
1270|2|6|4|10|21|5|14|12|47|582.06;
1271|13|18|17|9|9|16|4|19|59|587.16;
1272|15|2|20|7|7|7|9|4|73|762.93;
1273|13|3|8|10|3|12|15|3|57|716.4;
1274|6|23|9|18|5|8|2|24|41|479.01;
1275|21|19|8|13|14|6|21|18|72|705.31;
1276|6|21|13|0|8|4|11|19|40|494.2;
1277|4|4|14|21|18|24|8|23|48|522.61;
1278|7|23|22|8|20|14|3|13|63|805.76;
1279|7|2|17|6|23|1|11|5|56|641.2;
1280|2|16|5|19|24|20|1|21|73|645.28;
1281|24|8|2|23|22|20|19|16|55|753.89;
1282|17|0|19|22|24|8|2|1|25|238.06;
1283|11|10|11|6|17|17|16|4|16|135.77;
1284|3|16|0|11|19|9|3|12|20|237.88;
1285|1|15|22|9|9|3|10|19|75|779.96;
1286|1|12|9|6|21|15|18|17|58|645.01;
1287|5|15|12|14|24|4|19|7|64|840.75;
1288|6|4|6|8|5|9|9|12|52|761.89;
1289|23|22|10|5|11|6|1|5|80|835.84;
1290|5|2|16|12|22|15|13|11|66|499.5;
1291|15|9|13|0|2|23|2|20|46|647.66;
1292|17|5|23|18|14|19|5|17|47|657.01;
1293|15|22|23|10|12|13|17|3|53|707.82;
1294|2|5|13|22|1|14|24|23|43|533.02;
1295|12|15|22|6|4|18|15|12|76|842.19;
1296|5|15|20|12|18|5|15|21|55|440.76;
1297|23|0|11|4|18|21|10|18|24|309.16;
1298|3|24|19|6|19|19|22|17|66|565.71;
1299|7|16|6|13|13|8|2|12|67|716.6;
1300|9|11|22|23|19|0|4|3|55|520.74;
1301|2|8|20|7|15|2|7|12|65|910.03;
1302|15|23|3|16|4|6|14|15|49|691.91;
1303|9|0|21|3|15|6|16|2|31|276.9;
1304|2|23|5|12|22|15|16|17|60|785.62;
1305|19|1|18|6|1|8|20|3|54|633.13;
1306|10|21|8|12|6|21|17|18|49|700.11;
1307|13|10|6|7|15|12|7|5|39|503.23;
1308|18|6|5|13|10|16|5|14|66|954.15;
1309|7|12|5|2|23|7|21|15|69|614.79;
1310|6|12|7|7|0|3|24|3|54|449.39;
1311|0|17|12|11|15|18|1|8|19|257.87;
1312|5|7|3|6|18|1|5|0|50|686.46;
1313|3|7|7|20|23|0|5|0|61|490.2;
1314|6|4|8|16|5|17|15|13|56|822.98;
1315|22|17|13|20|7|13|21|4|58|531.33;
1316|23|22|4|17|8|22|22|8|62|547.46;
1317|11|5|16|21|16|6|6|13|50|490.71;
1318|18|7|15|24|10|13|22|19|31|279.67;
1319|15|1|7|19|15|23|23|0|60|900.37;
1320|1|15|0|17|20|0|1|23|36|356.67;
1321|0|9|24|6|3|2|8|24|80|1076.9;
1322|24|14|2|19|5|1|0|16|47|456.21;
1323|8|22|19|10|5|19|21|14|66|948.02;
1324|21|7|15|21|17|8|23|9|43|332.15;
1325|5|23|11|24|2|4|11|21|30|319.41;
1326|8|1|17|11|16|7|24|20|79|819.62;
1327|8|18|24|20|6|20|20|5|49|382.78;
1328|21|8|8|19|15|2|5|17|72|1078.47;
1329|5|14|18|13|24|0|18|3|22|278.25;
1330|21|16|22|2|23|5|14|2|73|830.27;
1331|5|22|2|18|10|5|10|7|36|421.83;
1332|18|2|8|18|7|7|17|22|42|343.2;
1333|12|18|10|10|1|20|3|2|42|355.12;
1334|10|19|19|14|4|13|17|7|60|679.71;
1335|4|6|13|3|1|4|13|0|53|457.8
